image,label,glcm_0,glcm_1,glcm_2,glcm_3,glcm_4,glcm_5,glcm_6,glcm_7,glcm_8,glcm_9,glcm_10,glcm_11,glcm_12,glcm_13,glcm_14,glcm_15,glcm_16,glcm_17,glcm_18,glcm_19
SOB_B_F-14-14134E-40-002,0,114.20578649921757,125.7436589161886,27.016320307205387,143.92271219481518,7.78812244897975,8.12031630744065,3.6155284491628894,8.80056281343822,0.1593680059944016,0.1540944357399337,0.2909493149221504,0.1424288233472616,0.0209209735034945,0.0205775523883349,0.0303851456332928,0.0197326459526352,0.8954821454912988,0.8849045170171989,0.975272567460368,0.8682639635857916
SOB_B_F-14-14134E-40-003,0,79.91153846154043,97.82506249115475,27.157132369550013,104.00732286311488,6.43248037676619,7.102007577543906,3.5427270787841585,7.381348551305509,0.17619044937245,0.1619457791181461,0.3029648105224501,0.1572351688992182,0.0264174923007474,0.0252818973937299,0.0360490956858454,0.0247158526850078,0.9054419283120566,0.8842076238891298,0.9678802740591028,0.8768889934503199
SOB_B_F-14-14134E-40-004,0,94.24582103610943,119.4409973431396,21.48608601259909,100.63416183244163,7.030631083202684,7.951799273687513,3.1638524960469203,7.274656102123686,0.1606344777297517,0.1434055711331013,0.3196356758668572,0.1549366853981878,0.0240670046796181,0.0226510600451546,0.0361463663953617,0.0237000528162269,0.8837867593347373,0.8526665393122214,0.9735127386010126,0.8758634528092557
SOB_B_F-14-14134E-40-005,0,91.56776766091264,124.61823326887404,23.695031122153956,93.07960823153678,6.986637362637454,8.165926205411063,3.275427929623692,7.008354163718788,0.158949651260876,0.1391715275910442,0.3139527619068704,0.1589127566012422,0.0236762111725263,0.0220152349580578,0.0351007550755246,0.0237056707102992,0.8971222517525749,0.8599737442932635,0.973414126133252,0.8954105287537197
SOB_B_F-14-14134E-40-006,0,73.09897017268665,101.65973997390176,23.108306352433004,78.37434325331084,6.049682888540162,7.19355437123659,3.1761601787013256,6.24451256897593,0.1872767639990664,0.1615683648275692,0.3228945867534836,0.182040210942902,0.0285332552448921,0.0262789202368575,0.0393275795890208,0.0280755825643205,0.8840790397940234,0.8386148284885754,0.9633477557067032,0.8755795844210784
SOB_B_F-14-14134E-40-007,0,78.0472810047109,106.69821566130324,21.82796225183814,81.8616673741112,6.438006279434958,7.588322407206378,3.1936099189317564,6.578534484113721,0.1723118301834534,0.1481486373897365,0.3149679909207669,0.1683479592134036,0.029506055832184,0.027259298486299,0.0418600485628434,0.0292397449846396,0.8643286134160294,0.8144696378233677,0.9620411846215612,0.8576557136757733
SOB_B_F-14-14134E-40-008,0,61.05246781789748,81.12775550629502,20.635092739000363,67.44340895156301,5.537686028257551,6.411705890675741,2.9243530858619744,5.787712430630795,0.2053450035009738,0.1825702402191954,0.3664333462788027,0.1994906646069952,0.0320506879941534,0.0300729927104138,0.0460728750833964,0.0315361195244305,0.8799759437551125,0.840418698615593,0.9594118540105372,0.8673358489995244
SOB_B_F-14-14134E-40-009,0,71.10353846153969,96.91271046549846,23.638666139597543,81.57451304060535,5.998941915227691,7.022858400540659,3.2633555455160987,6.422720055337932,0.1900820177078309,0.1663347021065615,0.315264936157908,0.177447288783033,0.0294526863390137,0.027435003666055,0.039995432455229,0.0284412481696661,0.8829686848399853,0.8404618128119371,0.9610878644447988,0.8657110835092693
SOB_B_F-14-14134E-40-010,0,64.49382731554235,80.08462953355543,20.70810744672814,80.15489317549306,5.74816954474105,6.433555000078499,3.1025807544612096,6.429847977487367,0.1939579330689738,0.175154715110571,0.3210221385727574,0.1754160951895215,0.0287730374633101,0.0271809357966121,0.0392950030964644,0.0272960256142615,0.9025050602323512,0.8788483792169978,0.968709539326676,0.8787415491244975
SOB_B_F-14-14134E-40-011,0,69.05665934066053,74.39314562404589,20.485433451295822,94.62709679447686,6.014555729984363,6.260315364177911,3.1086734181662443,7.070864185885508,0.1858842514411417,0.1770737464038437,0.3198596409452809,0.1620690426778828,0.0249962770628579,0.0245479770662771,0.0351912006637144,0.0231755844198085,0.9116573447652352,0.9047789714966707,0.9738090865628776,0.8788799636060783
SOB_B_F-14-14134E-40-012,0,80.84964835164965,93.84103507364976,20.44827196747188,98.57260136144004,6.597886970172799,7.053234605165771,3.1214956203096555,7.313898976559748,0.1669939041075657,0.1589278690422507,0.3167446076531195,0.1509602388251942,0.0248728410479413,0.0242415685272403,0.0367942639401745,0.0236855140168462,0.8883585373155376,0.8702907594761384,0.9717419157960452,0.8637506522525349
SOB_B_F-14-14134E-40-013,0,67.9033155416025,99.309934128815,26.644994101849264,78.27837255734076,5.88437676609117,7.14430347906729,3.505164018773625,6.2987784747440285,0.1955030801998547,0.1699678457698696,0.3053676391298931,0.1860326837202973,0.02620948585854,0.0241146596322301,0.0340824434114171,0.0254325109915466,0.9430959541188502,0.9166901701452866,0.9776578432383232,0.93433227181176
SOB_B_F-14-14134E-40-014,0,44.29190580847771,64.02734833121008,23.344640212835092,61.78084233363109,4.323403453689236,5.2116147086103,3.001869839118485,5.1215394048010365,0.3015813021578822,0.2727602857373637,0.3882065330121134,0.271734612330192,0.0352350832450549,0.033248869300832,0.0421118209092806,0.033004306534476,0.9711642879189352,0.9582934740853292,0.984794116296254,0.9597567701121876
SOB_B_F-14-14134E-40-015,0,61.92151962323438,80.47524092502498,22.38528097783767,75.2205065320928,5.681205651491433,6.476347686647995,3.246611700926107,6.262201889669565,0.1995024738470105,0.1806755863692076,0.328975970642294,0.1860863344814573,0.0303784515938832,0.0286786932075177,0.0409408105416182,0.0291128229066749,0.9195831213644704,0.8954200850343366,0.9709537596085458,0.9022476082308308
SOB_B_F-14-14134E-40-016,0,72.22413814756752,96.9926394063724,25.995538739552487,86.94935622317476,6.109274725274774,7.140536716502276,3.4565921240870088,6.691424169535638,0.1901881873214465,0.1654146769823162,0.3180112553818418,0.1775132091958069,0.0305460940458536,0.0283869552800662,0.0411716983653158,0.0293433144412463,0.906926835222502,0.8749762539783003,0.9665348700074404,0.8879206354021485
SOB_B_F-14-14134E-40-017,0,72.51271271585706,88.55555974783394,21.45835215721681,88.80456539168813,6.09372370486665,6.777823892845225,3.119271264713972,6.7697086890218525,0.1846990305327799,0.1662218334626579,0.3227118026939073,0.1675513877238703,0.0276408127672617,0.0262559484476836,0.038730974615229,0.026252023622269,0.8980939457388122,0.8755170478901088,0.9698666292650828,0.8751668776187421
SOB_B_F-14-14134E-40-018,0,58.41486656201022,71.85107767768609,22.42315463193009,79.16081372132757,5.36380847723715,5.973198761181488,3.1132382099741127,6.24519486236214,0.2229982972035556,0.2037255369095102,0.3438121750148851,0.1986724260142537,0.0275921449704791,0.0262743955139921,0.036411175224815,0.0257530965586023,0.949577568345246,0.937946994568886,0.9806279531033232,0.9316337860617148
SOB_B_F-14-14134E-40-019,0,76.12360753532347,92.80598657422568,22.454988956654617,93.4129730069632,6.277962323391013,6.885208068040572,3.2099019903119137,6.970174031976506,0.1858060145669833,0.1735744382774255,0.3226418483463551,0.1682024478844533,0.0280078125570333,0.0268847104371817,0.0394635631929154,0.0266954145861526,0.9037860761231052,0.8826217765147779,0.9716493209019263,0.8818517760736293
SOB_B_F-14-14134E-40-020,0,58.75093877551097,66.71124526403466,19.28830660341817,80.2731122954291,5.369588697017346,5.656256190161687,2.948629621263424,6.347523149239778,0.214047705794234,0.2064358293086008,0.352815895464427,0.1869715817542543,0.0303963756938413,0.0298775155562525,0.0415184315974076,0.0280033399324927,0.9203383304294532,0.9095462687333348,0.9738658490667604,0.891157634385262
SOB_B_F-14-14134E-40-021,0,63.02945996860418,85.88499426181629,21.476037195993893,72.77178701127026,5.217849293563681,6.140593312266988,2.886027658559807,5.606536810828513,0.2649634085027629,0.2384331619256541,0.386263875930137,0.2493515158196858,0.0312704040429208,0.0292819518948474,0.0396487330679087,0.0300815817455009,0.9553773201168724,0.9391993466938736,0.984804790845228,0.9484822933453742
SOB_B_F-14-14134E-40-022,0,57.99576766091127,87.19825496391813,31.119569309539557,78.1491015422333,5.44928100470965,6.740445534436801,3.873760760986809,6.328855979499624,0.2060007747753532,0.1720155443088009,0.2738787796437036,0.1827462656763682,0.0272066138620517,0.0245088251672124,0.0320041221139386,0.0252876095421651,0.9411673010542302,0.9115187952938812,0.9684583631891376,0.920700332613996
SOB_B_F-14-14134E-40-023,0,83.89995918367525,107.63118426637443,29.05433514042561,106.58307472212871,6.680794348508778,7.587794180068673,3.783955148959581,7.615048185005101,0.1659737338863373,0.1473466176559655,0.2746052443918588,0.1467223676587775,0.0237279410915626,0.022371404190478,0.0318190888581743,0.0221992957771699,0.9124022629604484,0.887530713533059,0.9696424582992644,0.8886253758607692
SOB_B_F-14-14134E-40-024,0,88.25704552590409,118.51364429561536,33.8695222498302,112.4668270213313,7.000932496075433,8.133163546038949,4.1639842632331225,7.886802182080981,0.1518647856776148,0.1331879537290436,0.2509902072179412,0.1371565454792485,0.0222880303594141,0.0207733228996083,0.0291904917932865,0.0211229104678342,0.9171491508054468,0.888715514702092,0.9682033548794918,0.8943933159294624
SOB_B_F-14-14134E-40-025,0,95.20982103610858,131.1973965948193,32.839604823933364,110.11282680123648,7.208420722135151,8.489999842789404,3.9607804382199143,7.703186655976204,0.1566893301453737,0.1374355638494528,0.2800755246114081,0.1504089726021603,0.02230074960154,0.0207510197102528,0.0307587200385754,0.0216530816082585,0.9095161180754178,0.8753032806755585,0.9688175344760172,0.8953433554353377
SOB_B_F-14-14134E-40-026,0,112.9084018838338,158.1704444339618,31.08159212408645,111.61124369192645,7.847384615384835,9.340348063953074,3.787462665963819,7.713053184297595,0.1406947937830391,0.1206128968044193,0.2743289859006057,0.143066840476134,0.0222628243499771,0.0205911125906222,0.0327716390076265,0.022672133932705,0.8638553505040832,0.8091685379218598,0.9625611551927052,0.8653404613661289
SOB_B_F-14-14134E-40-027,0,102.17730926216908,135.15226776084984,25.068801295082807,106.05871181750786,7.348335949764671,8.502730745649048,3.3852747032100448,7.435296891949096,0.159741079848918,0.1379521190094886,0.3069288818980468,0.1564963929987514,0.0259836919378612,0.0242585063643271,0.0384443168167813,0.0259453307440141,0.8339094742776878,0.780316054370056,0.95937266825413,0.8276058380318374
SOB_B_F-14-14134E-40-028,0,93.00706436420968,119.66124919429308,26.95295911452391,107.0789856781238,6.949249607535498,7.915232121240535,3.535144190949393,7.439368642801914,0.1671057233393444,0.148875612445297,0.2987594473816256,0.1570556071470198,0.0235154056548756,0.022141433452638,0.0336196359796157,0.0228639147839442,0.8839293077974198,0.8505393132970306,0.9663171865616909,0.8662545249452619
SOB_B_F-14-14134E-40-029,0,81.92967032967263,106.5862566617897,25.492275933036584,95.77803141064685,6.2855949764522885,7.215073338678306,3.3286336370252663,6.815230549135988,0.2003755821488005,0.1775034714961152,0.3222727649664076,0.1854238145644569,0.0259806980375711,0.0243955992875651,0.0352708347955707,0.0250185442447697,0.9227321421252632,0.8994688276151254,0.9759464991613396,0.909662906319881
SOB_B_F-14-21998CD-40-001,0,84.49689795918445,103.66347529437616,18.204935622317333,92.31676649530714,6.116571428571474,6.795799336571856,2.667833747458737,6.407483217783547,0.2838808694319374,0.2663616727784692,0.4227344133175085,0.2722794999028257,0.0354175244202283,0.0337838145152745,0.0454187367735007,0.0342002459471124,0.9306685649335932,0.9149344666568238,0.9850519104407208,0.9242456907844044
SOB_B_F-14-21998CD-40-002,0,79.21392150706535,98.77724850256882,21.26057902266371,88.80611234259186,6.43817268445848,7.18220377619507,3.1406018623095213,6.8030310176231295,0.2065708933683236,0.1918742770165703,0.3359652823831893,0.1974114718259137,0.0282616929495288,0.0269001304985889,0.0385049873937724,0.0275697499522223,0.8974516537445575,0.8721224664355376,0.9724842132522844,0.885030545332243
SOB_B_F-14-21998CD-40-003,0,82.2311240188395,104.84881384709584,22.028778580929867,90.6452954770544,6.7232119309263085,7.616070052979853,3.246112868006891,7.042069518464313,0.1836403079243145,0.1666045540143791,0.3179900286901592,0.176022434278879,0.0284436086295404,0.0268913176492739,0.040024683072235,0.0279030129550391,0.8722194908155112,0.8370685105620784,0.9657932056680468,0.8591398199407362
SOB_B_F-14-21998CD-40-004,0,68.26129984301507,78.78565926205299,19.722899882036867,84.8774355830137,5.6619843014129545,6.096272540049298,2.876571794292558,6.341410806646794,0.2586794863829595,0.2451264940287138,0.3771803823285378,0.2401883523499686,0.0341401348463412,0.032916618475833,0.0435243354907392,0.0325130633100861,0.918812171874242,0.9062774232825588,0.97654375234529,0.8990306999208431
SOB_B_F-14-21998CD-40-005,0,68.80258712715919,80.74388529924957,21.027175413497783,87.07141442248668,5.732169544741025,6.203370592211717,2.983485179328836,6.490276533194921,0.2491834566848304,0.2339173015087599,0.3631878017014497,0.2285988372997232,0.0300856854861992,0.0289674886911528,0.0387150217545612,0.0285162038798073,0.9279938960304526,0.9153919857912995,0.9779721072321668,0.908761577332566
SOB_B_F-14-21998CD-40-006,0,57.91318367347015,75.53429546133296,23.944111889164702,77.55824175824104,5.436668759811683,6.235969752707791,3.3680884973520637,6.3395022716910345,0.2313618127255323,0.2092348767664472,0.3219766341199462,0.2071059239375154,0.0306152162950283,0.028850453307797,0.037978494717883,0.0286980626413224,0.9266996945653954,0.9043752965887348,0.9696938573037932,0.9018125220500254
SOB_B_F-14-21998CD-40-007,0,69.80964835164909,79.80090238802578,16.07489082147411,80.03632504834148,5.960373626373692,6.389598956122469,2.750367065732963,6.388268955650865,0.2244278358515362,0.2115554738639143,0.3619978835503685,0.2121468248872312,0.0298353218206232,0.0287924941510248,0.0406632415385883,0.0288209747656511,0.9136083036064622,0.9012324739764536,0.9801156181030756,0.9009404204348294
SOB_B_F-14-21998CD-40-008,0,77.52792150706503,89.75642440535074,17.29201490851578,88.48754421544086,6.688128728414505,7.201414894118682,2.997810154857793,7.136565580342308,0.1636356008403325,0.1527839140610832,0.3108250853760254,0.1552162537199954,0.0273743382791351,0.0264919479278112,0.0406216216437043,0.0265903754813304,0.8539247590651237,0.830746498462238,0.9674036658547388,0.8331379540434082
SOB_B_F-14-21998CD-40-009,0,62.523557299843546,77.69481677121092,20.861092287227155,78.8618120077344,5.893805337519658,6.58960210033161,3.192417739628008,6.635479256080035,0.1891641875831086,0.1723898137521239,0.3204247022831385,0.1716827347235686,0.0275919376642058,0.0261992818623348,0.0377807339437525,0.0260353643074659,0.9024733921416844,0.8788115446030956,0.9674889506151612,0.8769908538545016
SOB_B_F-14-21998CD-40-010,0,49.444580847724126,65.07173827602983,16.458261175112174,56.34597305412719,4.84274725274729,5.548953764404367,2.564515724217527,5.155732679337754,0.267800408871562,0.2451276989810902,0.4008296380103966,0.2547449067261288,0.0457203841978212,0.0433330828578099,0.0597543944885174,0.0444718167441535,0.8848130770914548,0.8483907982153909,0.9616808792976416,0.8687205661203743
SOB_B_F-14-21998CD-40-011,0,38.95547880690758,46.99089122608429,11.765146951785646,47.26622647738522,4.160031397174295,4.570296656133518,2.1586225936801804,4.592705434765503,0.3134514300040967,0.2953882406847657,0.4498336541587949,0.2929367782450931,0.0423852424454716,0.0406634295486227,0.0550466378915442,0.0405359667811214,0.9296392391365144,0.9151005717553328,0.9787482942631972,0.9146032441841876
SOB_B_F-14-21998CD-40-012,0,46.10628885400344,53.733336477542494,14.66266972868497,58.05639139115515,4.689616954474142,5.053545881872029,2.4660417137263577,5.283117168954024,0.2678696218779577,0.2535173822673016,0.4026178483204993,0.2481405244598333,0.0470273608465653,0.0455058291651287,0.0616753325036025,0.0448357841361922,0.8926382134668176,0.8748093244845881,0.9658521420781964,0.8647361947641194
SOB_B_F-14-21998CD-40-013,0,47.94810047095797,56.32203304563801,20.9286417940415,70.89692024713385,5.159359497645251,5.579006115486729,3.200734758928764,6.311298715590439,0.2019570113790499,0.1895141425337758,0.3160613133850045,0.1697815584846827,0.0341579168213102,0.0330413461912991,0.0441276747518393,0.0310876181887258,0.8848002035759398,0.8645991648635033,0.9497406023520524,0.8295594059676001
SOB_B_F-14-21998CD-40-014,0,50.95733751962354,63.05767108428052,21.63611864066444,71.48699712304787,5.287177394034608,5.872178465311458,3.2270191752628703,6.295637409800404,0.2057918042260422,0.1899180911879056,0.3156787971849492,0.1791318886030402,0.0316827304803318,0.0302657506388067,0.0410318288098936,0.0291669742459157,0.8926380764369546,0.8671592991738203,0.9544268702476566,0.8494015978539562
SOB_B_F-14-21998CD-40-015,0,70.76613186813266,84.65316228835434,18.05201666541156,82.57576758005868,6.165560439560499,6.748073385841551,2.925708405491529,6.6712823657028775,0.1917111488623029,0.1792473708452622,0.3386745288807431,0.1785482595547527,0.029245558920463,0.0281185677015763,0.0421520213377017,0.0282065071913035,0.883221363456552,0.8602852434096584,0.9702445902043854,0.8637133211009034
SOB_B_F-14-21998CD-40-016,0,73.33299529042485,89.98734770236815,27.055361042089856,96.75593076451352,6.494383045525944,7.189328554135345,3.677929623773253,7.4632709207815635,0.1610985224426163,0.147534023234234,0.2773447293276206,0.1442252536923021,0.0275451872512006,0.0263268767718812,0.0371603466130687,0.0258546219427254,0.8671832789590175,0.8369262802451328,0.9509604824264828,0.8246597084839071
SOB_B_F-14-21998CD-40-017,0,72.60003767660945,89.19323680611075,18.21976256807954,83.38451476992192,6.141117739403478,6.81916395478618,2.9072359009110325,6.578760867172833,0.208770972616579,0.1934660629700363,0.3546883670931787,0.1968232747701815,0.0274560340712146,0.0261724195570948,0.0391369756548873,0.0266088924772639,0.9017542070741824,0.8792975047192667,0.9753784517110295,0.887157856916453
SOB_B_F-14-21998CD-40-018,0,68.61825431711229,89.0227829395193,20.60883655849182,79.40741090097198,6.021017268445927,6.870842176421462,3.1190893005044296,6.486968825166165,0.203601339738581,0.1849530327102068,0.3356538648552102,0.1907921974254788,0.0277654720925839,0.0261391468378922,0.0385779782373025,0.0268131996550424,0.8956067303563693,0.8644725511843968,0.9686103963845124,0.8791106912993885
SOB_B_F-14-21998CD-40-019,0,75.2440847723715,95.58939143831734,23.27904525261632,88.0295870081264,6.389353218210443,7.225159961640531,3.283788871319896,6.937628323035932,0.1859507568517067,0.1687809159037889,0.3197994559402761,0.1739538591252529,0.0258553360411355,0.0244926947592277,0.0356770755298594,0.0249072277424602,0.9135183995949968,0.8901650526344805,0.9732884144491698,0.8988517623207074
SOB_B_F-14-21998CD-40-020,0,75.96077551020478,98.6891477621078,24.15204992093933,89.63729346475974,6.332216640502407,7.255206024304618,3.405199784152756,6.9093461617066,0.1960702454595226,0.1754591464020306,0.3090208998196538,0.1807004388837532,0.0272858646235907,0.0257047469200798,0.0362547084630782,0.0261744779039542,0.900515473881325,0.8707167701323478,0.968380730551653,0.8825750431344966
SOB_B_F-14-21998CD-40-021,0,66.13914599686068,91.06293134619172,27.938480410611422,85.97719819522223,6.034693877551095,7.19964156015651,3.792105890620638,6.924605008725005,0.177213759904836,0.1478989632767225,0.2680869578273603,0.1561337381929848,0.0279715904731575,0.0255904043160001,0.0351812357426589,0.0262229775661518,0.8987218636832564,0.860448030969499,0.957210174696322,0.8682409591729225
SOB_B_F-14-21998CD-40-022,0,74.31254317111639,99.86654404250832,28.578197550384758,92.19085663978215,6.365723704866719,7.445999779905287,3.808231684361047,7.177647817132651,0.1758596456483045,0.1550572948174684,0.2654804441597561,0.1553100822444582,0.0250292954247447,0.0232200080099512,0.03211070001284,0.0235477439293443,0.9013833358005212,0.8674763751485345,0.9620938314912744,0.8776614183026119
SOB_B_F-14-21998CD-40-023,0,82.13166405023702,122.4880535773222,32.70262342193076,92.6914839095078,6.851695447409858,8.37886148186569,3.9983529101723554,7.24286500337988,0.1612505102274496,0.1374856172259901,0.2679038431045781,0.1538638815550373,0.0243789102975792,0.0222777081354904,0.0323623371590372,0.0237894879919882,0.877553706833594,0.8172839469241746,0.9512331405350456,0.8617312662312542
SOB_B_F-14-21998CD-40-024,0,65.03275353218316,98.78254335078232,31.08809263860611,81.82893615683224,5.817111459968688,7.312053325787123,3.8814879652635774,6.539571444292387,0.2062469557420112,0.1720505399755896,0.2890283687196183,0.1882359309021565,0.0274290449338375,0.0246772371503484,0.033337728386541,0.0260060752213768,0.9299562497249592,0.8936374558012774,0.9665286722260332,0.9118919753239784
SOB_B_F-14-21998CD-40-025,0,77.50078492935752,114.34748856293668,32.73644680370412,93.67950447263652,6.458681318681416,7.97207627851393,4.045905177822864,7.113748054520482,0.1845066502629346,0.1545295497352373,0.2699507319793571,0.1696705579119116,0.0241836683231449,0.0219356358279444,0.0304426727043787,0.0230820908228872,0.9094222287983796,0.8663950894142851,0.961746762695231,0.8905433138361848
SOB_B_F-14-21998CD-40-026,0,79.31548508634367,119.18076372840038,32.38639472429226,91.4112625571844,6.670398744113119,8.297310129069682,4.115882965640036,7.128925152101067,0.1691160114491733,0.139828180755427,0.2521709185112979,0.1607215422647651,0.0243046568281753,0.0219696352578431,0.030758883877281,0.0236068071222065,0.888652018864135,0.8327153702238488,0.9545294690397804,0.871692509083577
SOB_B_F-14-21998CD-40-027,0,80.53005337519771,115.70498199940108,31.256055015937047,94.5116885975238,6.782065934066079,8.197484632677696,4.051069196596545,7.343784684557069,0.1608275423217278,0.1386254193660256,0.2506718750405678,0.1496254519521787,0.0241826915362025,0.0221518930422397,0.0312764347526564,0.0233609511635439,0.8887106516628189,0.8399795925223068,0.9568423202637312,0.8692881029493549
SOB_B_F-14-21998CD-40-028,0,97.8774003139735,122.93638321620986,26.550033882990373,113.63512081623504,7.330875981161776,8.218472228772557,3.6354503927916495,7.935254445125549,0.1627813641026117,0.1491388761573995,0.285583389420482,0.1502268394104423,0.0222792677098395,0.0211842919269559,0.031581940999392,0.0214713679367979,0.8887390925240769,0.8602498727297218,0.9698309366380198,0.8708225270531177
SOB_B_F-14-21998CD-40-029,0,105.89761067504064,134.31709034884906,27.973618326932595,120.08405099906992,7.617792778650037,8.580675690546862,3.687589413447679,8.157380244933758,0.1624500561418508,0.1486560888570184,0.2893076912227818,0.1508329972377691,0.0207634625470095,0.0196882821511499,0.0297162862114787,0.0200483221521199,0.8971471826227723,0.8694835707148264,0.9728266666039976,0.8833137803586403
SOB_B_F-14-21998CD-40-030,0,86.76854631083376,129.79211432344263,29.98322791958393,89.77807857378455,7.05004081632664,8.699325567136533,3.9237444469542018,7.118769356537464,0.155327851054598,0.1296321437545067,0.2622846085882201,0.1557060197502698,0.0234711856207466,0.0212858209605976,0.0315319146040022,0.023449358402709,0.8753734804750033,0.8135960584232057,0.956953905255113,0.87106285921912
SOB_B_F-14-21998CD-40-031,0,74.6314003139739,117.58293323271718,26.554485731495685,72.25017214545,6.435124018838383,8.161637504126649,3.702698717465989,6.261176877485775,0.1804239970362225,0.1497999490573453,0.2805495686383942,0.1845668918434753,0.0240464801286619,0.0216080592137591,0.0314211052997027,0.0244021811039656,0.9151013471853984,0.8660926283059884,0.9698008759910692,0.9177179232529068
SOB_B_F-14-21998CD-40-032,0,79.70120565149263,113.59153578895862,25.16471525738496,85.07722177679193,6.329664050235536,7.634535993334128,3.396129809502244,6.515810655724698,0.2112632267868074,0.1837554723081396,0.3270254605939656,0.2044415872062755,0.0272095370897806,0.0252334121040983,0.035629209112241,0.0267644549344541,0.9198053123620772,0.8856758077535518,0.9746776014696076,0.91437384218553
SOB_B_F-14-21998CD-40-033,0,75.93948508634324,104.34343882154856,23.983899304770905,83.92306120202977,6.207566718995387,7.359420836673971,3.361776221670003,6.583112452640256,0.2000788689044931,0.172665543393961,0.3110342604021267,0.1840007495192106,0.0278229915848587,0.0256476685850611,0.0368391453795312,0.0267256474062176,0.8957214931087729,0.8566815031393207,0.9670560721460568,0.8847279902358881
SOB_B_F-14-21998CD-40-034,0,67.99663108320358,91.03808580546624,26.59159074366848,86.85635680485298,5.8009638932496825,6.744756245185289,3.5807481866324715,6.706032165259503,0.2057471442814956,0.1869579427282391,0.291553465912242,0.1761439816724873,0.0269664101523474,0.0251934803276626,0.0336853716626464,0.0248506196041275,0.9069585613159424,0.8754514538046956,0.9636446464639828,0.8811722406798581
SOB_B_F-14-21998CD-40-035,0,74.93521821036275,110.35667908629124,30.26681914012461,87.02216667452633,6.190866562009544,7.701526513543536,3.859959716888714,6.662450282192654,0.1893938260417844,0.1548428887010225,0.2710721221759034,0.1769496329526108,0.0258416413479979,0.0230654200920772,0.0322069681517086,0.025023982681238,0.8958676134379021,0.8465569935035012,0.9579453906475672,0.879000420167828
SOB_B_F-14-21998CD-40-036,0,71.91332810047129,114.02781996258231,30.07248136435456,78.23026615730231,5.909145996860373,7.6128032196699955,3.802383731144656,6.121577135310917,0.2167270631828443,0.1781694441083975,0.2936592240538697,0.2103607815727301,0.0270010340022037,0.0241842602172378,0.0327333201442494,0.0265395524941094,0.9345054112827028,0.8961632031752873,0.9726203708659126,0.9287606824707876
SOB_B_F-14-21998CD-40-037,0,100.3573249607548,147.31931959313664,34.44342168009428,107.40195884230042,7.451032967033091,9.182106305711276,4.225585422784358,7.699432470247761,0.1613737679869942,0.134472172017189,0.2528684939378274,0.1563902904130542,0.0237307426320006,0.021570629253517,0.0309050410815691,0.0233751021657971,0.8728023114701442,0.8130745193797138,0.956298441293044,0.8637213650049518
SOB_B_F-14-21998EF-40-001,0,99.686712715857,124.34921158955449,27.701010842556723,117.36150544734063,7.093777080062897,7.929497398166828,3.5383160153602486,7.708764483013305,0.2040644502305577,0.1885693363774166,0.3250239128933379,0.19190608966198,0.0307021606657976,0.0292991892006159,0.0387351746636245,0.0295237911053725,0.9239473581790972,0.9051608314523542,0.9788894809651432,0.9104906205515544
SOB_B_F-14-21998EF-40-002,0,94.56783987441264,118.17189077017257,26.16270423913817,110.88144759389353,6.600078492935724,7.391215079626992,3.3493493210852,7.146592463330606,0.2464601176265677,0.2283345348164339,0.3545910975598884,0.2316552361222029,0.0317459427192004,0.0303274756175685,0.0396696604178189,0.0305246881776597,0.925485401825966,0.9069121635245236,0.9793887322821602,0.9126547287348624
SOB_B_F-14-21998EF-40-003,0,99.67017582417768,149.25414328161136,34.316589488742856,103.06146614472736,7.2859120879121795,8.957638070084364,4.02104196471143,7.315084343410445,0.185846648637511,0.162823278019639,0.293007676765799,0.1860303176944742,0.028314921075097,0.0261354765381138,0.0369661341004661,0.0281640110659583,0.8741008608429118,0.8113282770804583,0.9566404561443708,0.8697197260234181
SOB_B_F-14-21998EF-40-004,0,107.29537205651629,135.5666713829799,25.275095374343888,116.8042824128639,7.22432653061239,8.19745004637697,3.34251625128623,7.480350264899482,0.2109215155132023,0.1921550703582769,0.3398612433262523,0.2040466650646471,0.0328340440888295,0.0312162595240879,0.0410839083156372,0.0316858470249054,0.9279573166581888,0.9089998326851428,0.9830386920161944,0.921594082624522
SOB_B_F-14-21998EF-40-005,0,117.8220816326544,137.0528038485108,28.98647503952964,142.50248864154435,7.6445808477238195,8.28128409501791,3.592717039379495,8.437717932996824,0.2010233576340422,0.1874713859765335,0.3291238840820955,0.1870453125841619,0.0300249493111325,0.0288646737569071,0.0389463588237801,0.0287705389481491,0.9103604647623244,0.8957577999084926,0.977967855834856,0.8916130779541227
SOB_B_F-14-21998EF-40-006,0,143.51791208791448,162.77669512175896,32.57485317370636,170.9254350799405,8.873409733124141,9.492405162791338,3.936033305724887,9.733635177411928,0.1523539855683448,0.143318570122283,0.2855014930955176,0.1407909878851921,0.0242606024381057,0.0234855096251202,0.034804033724275,0.023222873062743,0.8396368750911803,0.8181076965270195,0.963654976589674,0.8090042807161222
SOB_B_F-14-21998EF-40-007,0,159.61030455259325,158.94990331556878,36.72879175764829,212.72975836752616,9.655956043956229,9.58211573833887,4.285106543181897,11.18780046848708,0.1189511710654707,0.1189876393107387,0.2542827159592271,0.104576306545779,0.019213775466554,0.0192659711594078,0.0287429074862157,0.0180321339269439,0.8514942757587884,0.8520861864030805,0.9658431426848604,0.8020405048605077
